Distance_(microns),eve,engril,mlpt,hb,kr,gt,svb,cad,runt,odd
93,886.8478964401295,119.77669902912622,151.6084142394822,1388.2653721682848,128.789644012945,713.2168284789644,337.6666666666667,147.6893203883495,690.8122977346278,253.26860841423948
94,897.4368932038835,123.86731391585761,151.45631067961165,1396.4919093851133,127.75728155339806,704.7669902912621,332.75080906148867,150.97411003236246,710.200647249191,266.8349514563107
95,885.1747572815534,128.40453074433657,151.25566343042073,1405.6375404530745,125.63754045307444,674.7734627831716,332.3203883495146,154.17799352750808,727.7184466019418,279.8381877022654
96,912.3733766233767,136.07142857142858,151.50324675324674,1415.2987012987012,124.42207792207792,645.9642857142857,333.9025974025974,156.21103896103895,750.5519480519481,289.38961038961037
97,930.0419354838709,130.7290322580645,150.46774193548387,1396.8903225806453,123.19354838709677,634.9580645161291,330.10645161290324,153.55483870967743,751.8516129032258,294.3516129032258
98,946.2379421221865,129.2540192926045,149.39549839228295,1363.7202572347267,120.73954983922829,647.2958199356913,324.5016077170418,150.32797427652733,736.6784565916398,300.2540192926045
99,948.8424437299035,128.87781350482314,148.5112540192926,1353.5530546623795,118.35369774919614,650.7363344051447,317.89067524115757,148.7749196141479,723.1511254019292,305.7491961414791
100,931.3897763578275,123.19488817891374,146.1629392971246,1370.2971246006389,117.24920127795527,645.4536741214057,313.4345047923323,147.5814696485623,718.9009584664536,312.1214057507987
101,925.5239616613419,120.46325878594249,145.16613418530352,1416.6070287539935,118.65175718849841,662.1948881789137,313.26198083067095,149.42492012779553,736.2875399361022,324.5111821086262
102,893.14696485623,119.43769968051119,144.37699680511182,1448.4632587859426,121.11182108626198,681.4153354632588,311.42492012779553,151.59744408945687,743.8658146964856,335.69009584664536
103,852.0288461538462,124.33653846153847,144.04807692307693,1457.695512820513,122.8076923076923,682.8141025641025,314.93910256410254,153.54807692307693,739.4198717948718,349.68589743589746
104,826.8722044728435,127.89456869009585,142.55591054313098,1447.9361022364217,123.7923322683706,664.5143769968051,319.73162939297123,154.56230031948883,734.7731629392971,366.0543130990415
105,787.9108280254777,129.45541401273886,142.05095541401275,1439.7898089171974,125.59554140127389,646.7675159235669,322.0,155.38853503184714,728.8216560509554,385.5222929936306
106,767.7929936305733,129.34713375796179,143.4235668789809,1437.6783439490446,128.74522292993632,645.1050955414013,325.2452229299363,156.43949044585986,725.1910828025477,405.2929936305732
107,756.8370607028754,126.47284345047923,144.7188498402556,1436.5686900958467,129.33226837060704,658.8562300319488,329.5591054313099,157.43769968051117,728.7603833865815,417.3961661341853
108,695.8343949044586,122.52229299363057,144.9904458598726,1430.2643312101911,127.28662420382166,661.952229299363,332.28980891719743,158.3248407643312,734.2356687898089,427.4012738853503
109,644.531847133758,119.4267515923567,145.22292993630575,1427.2738853503186,127.1656050955414,640.0573248407643,334.5222929936306,159.6656050955414,742.2006369426751,441.81847133757964
110,633.7968253968254,117.74285714285715,144.37460317460318,1426.9015873015874,126.24126984126984,608.1555555555556,332.96190476190475,161.0222222222222,744.2984126984127,464.87301587301585
111,624.3512658227849,116.24683544303798,144.25,1434.389240506329,124.26898734177215,588.4082278481013,330.09493670886076,163.75632911392404,747.5949367088608,496.78164556962025
112,612.3987341772151,116.23101265822785,145.18987341772151,1450.5,123.79430379746836,573.6107594936709,329.6835443037975,167.48417721518987,753.3037974683544,522.7943037974684
113,578.75,119.85126582278481,145.75316455696202,1468.743670886076,122.77848101265823,559.2373417721519,332.6740506329114,169.70253164556962,756.2911392405064,532.9525316455696
114,522.2933753943217,122.39432176656152,145.56151419558358,1478.2965299684543,120.97791798107255,550.0031545741325,333.87697160883283,171.76971608832807,748.0410094637224,529.7665615141956
115,491.29153605015676,123.00626959247649,144.54545454545453,1497.2978056426332,122.16300940438872,553.9749216300941,334.6739811912226,176.15047021943573,735.2789968652038,527.1253918495298
116,480.7,119.0375,144.165625,1522.859375,124.584375,555.50625,340.534375,180.65625,723.484375,528.15625
117,480.58490566037733,118.14150943396227,145.57232704402514,1530.059748427673,127.31446540880503,553.6100628930818,350.1477987421384,185.66981132075472,711.6446540880503,536.0440251572327
118,461.3103448275862,118.25078369905957,145.8244514106583,1519.2633228840125,130.68652037617554,542.3761755485893,353.0219435736677,190.90282131661442,691.3416927899686,546.8683385579938
119,431.40438871473356,117.90282131661442,145.89655172413794,1522.3416927899686,133.15673981191222,525.0532915360502,356.72100313479626,197.34796238244513,671.9373040752351,558.5956112852665
120,402.2413793103448,117.76415094339623,145.67084639498432,1531.1692789968652,133.05974842767296,510.5736677115988,362.5987460815047,205.72413793103448,658.8025078369906,571.1379310344828
121,376.55485893416926,117.27899686520377,146.141065830721,1542.3009404388715,132.23824451410658,506.37617554858934,364.91222570532915,214.65830721003135,658.9373040752351,593.0909090909091
122,364.740625,114.9875,146.75,1538.35,131.825,496.021875,358.775,215.5625,658.4875,608.709375
123,358.65625,114.1625,147.646875,1543.353125,130.74375,482.128125,353.009375,214.159375,657.140625,616.921875
124,346.86915887850466,110.83489096573209,147.53894080996884,1565.3271028037384,130.2772585669782,475.5327102803738,349.7507788161994,213.31464174454828,648.9065420560747,619.9221183800623
